username,tweet,reply,likes_count,reply_count,quote_count,retweet_count,timestamp,followers,gender,country
moazzam_begg,"Israel killed 2,251 in Gaza:1462 civilians,552 KIDS. Palestinians killed 67 Israeli troops, 6 civilians. UN says BOTH war crimes. Really?",@Moazzam_Begg to convey information and not present the full picture is a common thing found among extremists.. and obviously your tweets.,19,6,0,73,2015-06-22 21:28:15+00:00,59097,unknown,United Kingdom
moazzam_begg,"Was #Woolwich unexpected? Soldier killed 9 sleeping Afghan kids in 2012 rampage, UK officials warned of reprisals http://t.co/GBKXuW6tOH",@Moazzam_Begg daily mail talks alot of crap and over exaggerate everything. So it's article holds little value. But seriously disgusting.,1,2,0,9,2013-06-03 16:53:05+00:00,59097,unknown,United Kingdom
moazzam_begg,"Was #Woolwich unexpected? Soldier killed 9 sleeping Afghan kids in 2012 rampage, UK officials warned of reprisals http://t.co/GBKXuW6tOH",@Moazzam_Begg omg if this is true then that's sickening. The poor innocent children. What did they do wrong,1,2,0,9,2013-06-03 16:53:05+00:00,59097,unknown,United Kingdom
moazzam_begg,Saudi new anti-terrorism law to criminalise any form of dissent - including political reform and exposing corruption http://t.co/AG3vBjfMtk,@Moazzam_Begg compare to PPO Pakistan... look familar!!!,0,1,0,11,2014-02-10 08:02:29+00:00,59097,unknown,United Kingdom
moazzam_begg,If US/European foreign fighters get captured by invading forces in #Ukraine what will Western governments do if  #Russia decides to torture them for intelligence and imprison them indefinitely without  due process and cites US black sites and #Guantanamo as justification? https://t.co/Z2wwJ6kpPA,@Moazzam_Begg Cdn Defence Minister @AnitaAnandMP was asked this Q but didn't answer:  https://t.co/4e1bfOUbiL Russia often cites camps where 1000s of prisoners held as evidence of West hypocrisy. Rules of war are supposedly designed to prevent both sides frm committing war crimes on each other,218,9,3,67,2022-03-25 08:10:15+00:00,59097,unknown,United Kingdom
moazzam_begg,If US/European foreign fighters get captured by invading forces in #Ukraine what will Western governments do if  #Russia decides to torture them for intelligence and imprison them indefinitely without  due process and cites US black sites and #Guantanamo as justification? https://t.co/Z2wwJ6kpPA,@Moazzam_Begg Maybe they’ll do prison exchange but it would be more interesting if it was Muslim superpower who captured the prison and decide to carry out torture.,218,9,3,67,2022-03-25 08:10:15+00:00,59097,unknown,United Kingdom
moazzam_begg,Or 10 years if you’re really lucky… https://t.co/AylLdAmpOq,@Moazzam_Begg sir where are you from?,68,2,1,10,2022-03-29 10:00:43+00:00,59097,unknown,United Kingdom
moazzam_begg,This is the tweet of the day!,@Moazzam_Begg That brand is already trademarked and owned by China,57,1,0,8,2020-11-06 16:15:40+00:00,59097,unknown,United Kingdom
moazzam_begg,9//11 perhaps?,"@Moazzam_Begg Indeed. This speaks to some of the pathologies in terrorism 'studies'. At times terrorists/extremists high functioning engineers, and others low IQ. At times, working class, at others middle class. At times the pathology is religious, at others irreligious. Always a double bind",42,2,0,7,2021-02-22 09:35:37+00:00,59097,unknown,United Kingdom
moazzam_begg,"12 Things to Keep in Mind When You Read the CIA ""Torture Report"" due to be released in days:  http://t.co/r6Tz2atW3R",@moazzam_begg they confine you again brother?,5,1,0,14,2014-12-03 13:16:52+00:00,59097,unknown,United Kingdom
moazzam_begg,"Responding to #CIAtorture on #CNN Fareed Zakaria asked why I don't talk about Al-Qaida, Taliban &amp; IS. I said I would if they'd tortured me.","@Moazzam_Begg Typical red herring argument from Fareed Zakaria, to distract the REAL issue, which is US sponsored torture, nothing else!",12,5,0,26,2015-01-07 10:35:07+00:00,59097,unknown,United Kingdom
moazzam_begg,"Responding to #CIAtorture on #CNN Fareed Zakaria asked why I don't talk about Al-Qaida, Taliban &amp; IS. I said I would if they'd tortured me.",@Moazzam_Begg I dunno about others but Taliban certainly treat captives better than do US. See Vohidov/Berdahl/Baraso and others,12,5,0,26,2015-01-07 10:35:07+00:00,59097,unknown,United Kingdom
moazzam_begg,Reminder on anniversary of death of #MalcolmX: When 150 police officers involved in arresting me in 2014 for “terrorism” they seized my copy of his autobiography to prove “extremist mindset.” They failed in both and declared me an “innocent man.” The book’s back ok my shelf. https://t.co/kgq5Dy4kvS,"@Moazzam_Begg They better come and nick me too then, one of my favourite books ever....",198,7,0,69,2019-02-22 10:28:06+00:00,59097,unknown,United Kingdom
moazzam_begg,Reminder on anniversary of death of #MalcolmX: When 150 police officers involved in arresting me in 2014 for “terrorism” they seized my copy of his autobiography to prove “extremist mindset.” They failed in both and declared me an “innocent man.” The book’s back ok my shelf. https://t.co/kgq5Dy4kvS,@Moazzam_Begg the fbi always end up giving clues on who they murdered,198,7,0,69,2019-02-22 10:28:06+00:00,59097,unknown,United Kingdom
moazzam_begg,"Many non-IS Muslims arrested &amp; jailed 4 ""no threat to public"" terror offences. How many arrests of pro-Asad supporters even b4 IS rise? NONE","@Moazzam_Begg Any idiot can see through these plots, except it seems muslims https://t.co/VCkkbbNvw0",4,11,0,19,2014-11-23 12:52:03+00:00,59097,unknown,United Kingdom
moazzam_begg,"Many non-IS Muslims arrested &amp; jailed 4 ""no threat to public"" terror offences. How many arrests of pro-Asad supporters even b4 IS rise? NONE","@Moazzam_Begg They lied about Saddam (see April Glaspie) They lied about Gadaffi, so why believe them about Assad?  https://t.co/SbheoDOixf",4,11,0,19,2014-11-23 12:52:03+00:00,59097,unknown,United Kingdom
moazzam_begg,@joshwattimena والله ما فهمت منك كلمة,@Moazzam_Begg .... brerrrr,0,1,0,0,2015-02-14 17:26:35+00:00,59097,unknown,United Kingdom
moazzam_begg,Hiatts shut down in UK after they were exposed but continue to supply prisons and police in #USA where they relocated. Don't know if they supplied #MinneapolisPolice who cuffed #GeorgeFloyd before killing him but they're still in business providing shackles of all types.,"They include hand cuffs, leg irons, chain gang irons and Russian thumb cuffs. Hiatts-Thompson is also owned by Britain's biggest arms company, BAE Systems. Not surprising really.",48,1,0,19,2020-06-09 19:03:30+00:00,59097,unknown,United Kingdom
moazzam_begg,Hoax call to David Cameron prompts security review http://t.co/TxsOXXUfhJ,@Moazzam_Begg and then there was the drone in the White House tree (unarmed this time)!,0,1,0,7,2015-01-26 09:40:50+00:00,59097,unknown,United Kingdom
moazzam_begg,"@mart_brooks Yes, I spoke about both. They had their nationalities revoked and they're Muslims. There are plenty of white non-Muslims who join far right terror orgs across Europe but I've never heard any were stripped of citizenship. Have you?","@Moazzam_Begg Begg and Letts could have their UK nationality revoked because, according to the UK government, they had other nationalities to fall back on.

FWIW, I don’t think she should have had her UK nationality removed, and she should have been allowed back to the UK to argue her case.",4,2,0,0,2021-03-17 14:58:38+00:00,59097,unknown,United Kingdom
moazzam_begg,Mosque blast suspect murder arrest http://t.co/5PphdFRIfi,“@Moazzam_Begg: Mosque blast suspect murder arrest http://t.co/jer2xxur3N”,0,1,0,0,2013-07-21 00:39:58+00:00,59097,unknown,United Kingdom
moazzam_begg,@vernonvega you mean Britain only has a track record of bombing the 'guilty'?,@Moazzam_Begg @vernonvega you mean arab nations were never colonialists?,0,2,0,0,2014-11-20 09:17:51+00:00,59097,unknown,United Kingdom
moazzam_begg,"""The #law in the UK treats British #Muslims with fairness"" Sheikh Mohammed al-Arifi, Saudi Arabia. Do you agree?","@Moazzam_Begg Who divided the Muslims into British and non-British? Will British Muslims ignore the tyranny of UK soldiers in Iraq,Afghan..?",1,4,0,0,2013-06-21 12:01:41+00:00,59097,unknown,United Kingdom
moazzam_begg,"""The #law in the UK treats British #Muslims with fairness"" Sheikh Mohammed al-Arifi, Saudi Arabia. Do you agree?",@Moazzam_Begg Yes...........compare to the rest of Europe.,1,4,0,0,2013-06-21 12:01:41+00:00,59097,unknown,United Kingdom
moazzam_begg,Muslims 'dehumanised' warns Qatar's Sheikha Moza http://t.co/w0fmBgrO9f,@Moazzam_Begg These corrupt Kings and Dictators are part of the problem; Using Islam to cling on to power; Then blame on #Islam @BBCNews,5,1,0,9,2015-05-27 02:03:08+00:00,59097,unknown,United Kingdom
moazzam_begg,Of course you can’t because you’re best mates with US torturers and have granted immunity to UK intelligence and military who took part in torture in #Afghanistan and #Iraq so I guess you’ll be sitting this one out.,@Moazzam_Begg Fuck em. I hope Russia treats these British terrorists the same way the west treated Muslim prisoners in Gitmo and Bagram.,54,2,0,9,2022-04-18 12:29:12+00:00,59097,unknown,United Kingdom
moazzam_begg,Of course you can’t because you’re best mates with US torturers and have granted immunity to UK intelligence and military who took part in torture in #Afghanistan and #Iraq so I guess you’ll be sitting this one out.,@Moazzam_Begg satanic christian barbarians,54,2,0,9,2022-04-18 12:29:12+00:00,59097,unknown,United Kingdom
moazzam_begg,"19 years ago today we were labelled #EnemyCombatants &amp; sent to #Gitmo and held without charge. The effect was so profound I named my book after it. The designation was applied to 3 prisoners on US soil. It meant none of us had legal, civl or human rights. Oh how the tables turn!",@Moazzam_Begg First they came for The Muslims and now?,44,3,1,11,2021-01-11 13:36:08+00:00,59097,unknown,United Kingdom
moazzam_begg,When I met the Muslim Brotherhood's Supreme Guide https://t.co/1EBGYGwTSD,"@Moazzam_Begg حسبنا الله ونعم الوكيل 
the people who capture and torture these innocent are devil on earth",27,4,1,9,2019-09-14 11:57:00+00:00,59097,unknown,United Kingdom
moazzam_begg,When I met the Muslim Brotherhood's Supreme Guide https://t.co/1EBGYGwTSD,@Moazzam_Begg @UK_CAGE Modi?,27,4,1,9,2019-09-14 11:57:00+00:00,59097,unknown,United Kingdom
moazzam_begg,"Mullah Abdus Salaam Zaeef, former #Taliban ambassador to #Pakistan - sold to the USA by Pakistani intelligence in breach of diplomatic rules and imprisoned and tortured in #Guantanamo for 4 years - sips green tea on a Sheikhabad river bank in his liberated homeland, #Afghanistan","@Moazzam_Begg @MajidN88 Gentleman, also please raise your voice for our daughter Dr.Aafia",395,15,5,65,2022-03-31 11:56:27+00:00,59097,unknown,United Kingdom
moazzam_begg,"Mullah Abdus Salaam Zaeef, former #Taliban ambassador to #Pakistan - sold to the USA by Pakistani intelligence in breach of diplomatic rules and imprisoned and tortured in #Guantanamo for 4 years - sips green tea on a Sheikhabad river bank in his liberated homeland, #Afghanistan","@Moazzam_Begg @Abdennour_101 He meets his guests in a small garden. His sons cut the apples from the trees, wash them and serve them to you. Such a gentle soul and wise man. Shame the Taliban don’t listen to him",395,15,5,65,2022-03-31 11:56:27+00:00,59097,unknown,United Kingdom
moazzam_begg,Disgraceful: British Police use anti-terrorism powers to detain UK volunteers taking aid to Calais refugee camp  https://t.co/aIAzD6HGIt,@Moazzam_Begg It is indeed a disgrace. اِنّا لِلّهِ وَاِنّا اِلَيْهِ رَجِعُوْنَ 😢,69,13,0,224,2015-11-06 14:36:15+00:00,59097,unknown,United Kingdom
moazzam_begg,Disgraceful: British Police use anti-terrorism powers to detain UK volunteers taking aid to Calais refugee camp  https://t.co/aIAzD6HGIt,@Moazzam_Begg ; Why?,69,13,0,224,2015-11-06 14:36:15+00:00,59097,unknown,United Kingdom
moazzam_begg,"Three sisters, nine children, one dangerous journey to the heart of Isis. What is the lure of the caliphate?  http://t.co/Uc3QUCk6ri","@Moazzam_Begg ""religious leaders have been reluctant to speak loudly and consistently against Isis""",8,4,0,12,2015-06-21 22:41:07+00:00,59097,unknown,United Kingdom
moazzam_begg,Allah Has Given Me The Chance To Be In The Pinnacle Of Worship Which Is Jihad' http://t.co/4TkCkI7OJO,"@Moazzam_Begg @JahanAlom that is started from ilm and  u r not running person for ilm ,,,,pray for allah guidence",4,1,0,9,2014-11-09 00:31:43+00:00,59097,unknown,United Kingdom
moazzam_begg,A new NATO-friendly version of the KKK operating in #Ukraine. It’s called NICE-IS,@Moazzam_Begg “Ex-Guantanamo prisoner”…nothing more to add here,110,3,1,47,2022-03-12 08:45:21+00:00,59097,unknown,United Kingdom
moazzam_begg,A new NATO-friendly version of the KKK operating in #Ukraine. It’s called NICE-IS,@Moazzam_Begg Bro look at their posture and fingers they are quite clearly just stuffed jumpsuits,110,3,1,47,2022-03-12 08:45:21+00:00,59097,unknown,United Kingdom
moazzam_begg,"At least 30% of slaves taken from West Africa by your heroes were Muslims. Some were more literate in Arabic than slavers were in English. In addition to kidnap, torture and rape they endured forced name change &amp; conversion to Christianity to wipe out identity. Be very ashamed.",@Moazzam_Begg These people they always try to hide their evil side of their history.,203,11,0,52,2020-06-11 10:35:30+00:00,59097,unknown,United Kingdom
moazzam_begg,"At least 30% of slaves taken from West Africa by your heroes were Muslims. Some were more literate in Arabic than slavers were in English. In addition to kidnap, torture and rape they endured forced name change &amp; conversion to Christianity to wipe out identity. Be very ashamed.","@Moazzam_Begg Slavery is a cruel and barbaric practice. It's existence in both the Islamic and Christian world is repulsive.
Your claim that Muslims treat their slaves well is absurd and laughable. If Mohammad owned and traded slaves then there is no difference between him and Edward Colston.",203,11,0,52,2020-06-11 10:35:30+00:00,59097,unknown,United Kingdom
moazzam_begg,"When there’s a terror plot against a war criminal:
FBI needs to arrest Bush and charge him with war crimes especially after his confession about “the decision of one man to launch a wholly unjustified and brutal invasion of Iraq.” https://t.co/AtZwZz9B6M",@Moazzam_Begg US wouldn't punish itself though. That is one of the flaws of secularism.,107,3,1,23,2022-05-25 06:44:40+00:00,59097,unknown,United Kingdom
moazzam_begg,#عيد سعيد و تقبل الله منا و منكم صالح الاعمال. Have a blessed #EidAlAdha2019 and may Allah accept all your good deeds. https://t.co/s4IkfiVGpY,@Moazzam_Begg ومنكم صالح الأعمال اخي الحبيب,54,3,0,4,2019-08-11 09:34:40+00:00,59097,unknown,United Kingdom
moazzam_begg,#عيد سعيد و تقبل الله منا و منكم صالح الاعمال. Have a blessed #EidAlAdha2019 and may Allah accept all your good deeds. https://t.co/s4IkfiVGpY,@Moazzam_Begg عيد مبارك علينا وعليكم,54,3,0,4,2019-08-11 09:34:40+00:00,59097,unknown,United Kingdom
moazzam_begg,Exclusive: 'Dear Malala... from the Taliban' - Channel 4 News http://t.co/D5ZrUNReyI,"“@Moazzam_Begg: Exclusive: 'Dear Malala... from the Taliban' - Channel 4 News http://t.co/OPood7uCfZ”

Must read........",1,1,0,0,2013-07-17 12:16:03+00:00,59097,unknown,United Kingdom
moazzam_begg,@_DirtyTruths @doamuslims @UK_CAGE Really? So China didn’t send its intelligence agents to interrogate Uyghurs in Guantanamo? USA didn’t put the East Turkestan Islamic movement on the terror list at China’s behest?  China isn’t using IS war on terror language as cover to designate Uyghurs as extremists? Blind,"@Moazzam_Begg @_DirtyTruths @doamuslims @UK_CAGE Muslims tend to consider left/liberals as allies where in reality get treated as canon fodder for their own ideological agendas. 
Notice how they defend China against Uyghurs &amp; back Assad.

RA (sas) said “Muslim is not bitten from the same hole twice”

Lesson to always remember.",32,4,0,1,2021-11-13 18:09:25+00:00,59097,unknown,United Kingdom
moazzam_begg,@TheRationaliser @Mr_Mubin_Shaikh no I'm talking about the rules of takfir,"@Moazzam_Begg @TheRationaliser - You're right. I, however, make Takfir of Khawarij based on Hadeeth Hasan but doesn't apply in this case.",0,1,0,0,2015-12-14 19:57:35+00:00,59097,unknown,United Kingdom
moazzam_begg,"4. Abu Musab al-#Zarqawi left Afghanistan to set up AQI in Iraq to fight US.
5. His tactics were so brutal than even AQ central tried to curb them.
6. Shia and Sunni groups who’d both fought occupiers turned on each other while US back one against the other.","7. Abu Ghraib abuse images shocked the world but Enhanced Interrogation Techniques (#torture) first used in Kandahar, Bagram and #CIA ‘black sites.’
8. Alleged AQ &amp; Taliban captives sent to #Guantanamo where General Geoffrey Miller applied US approved torture methods.",71,1,1,15,2021-08-19 09:28:29+00:00,59097,unknown,United Kingdom
moazzam_begg,@goosegill You mean you've never even heard of them. Some free speech defender you are!,"@Moazzam_Begg Anjem Choudry's right to free speech I defended, does that count?",0,2,0,0,2017-06-13 22:03:15+00:00,59097,unknown,United Kingdom
moazzam_begg,@goosegill You mean you've never even heard of them. Some free speech defender you are!,@Moazzam_Begg Sorry I am not omnipresent. Educate me.,0,2,0,0,2017-06-13 22:03:15+00:00,59097,unknown,United Kingdom
moazzam_begg,Cameron's Eid gift: UK strikes Syria targets despite MPs 2013 vote against it when Asad regime used chemical weapons http://t.co/XhTnFFx47a,@Moazzam_Begg air strike on Syria shod have been done long ago! @BBCNews,9,2,0,26,2015-07-17 08:29:18+00:00,59097,unknown,United Kingdom
moazzam_begg,I agree MI5/6 didn't create #JihadiJohn. They just used torture evidence &amp; dodgy dossiers that led to war which created #ISIS. That's all.,@Moazzam_Begg I think they drove him to it unfortunately. Whether that was deliberate or not i don't know. But possible.,36,10,0,71,2015-03-07 12:38:25+00:00,59097,unknown,United Kingdom
moazzam_begg,I agree MI5/6 didn't create #JihadiJohn. They just used torture evidence &amp; dodgy dossiers that led to war which created #ISIS. That's all.,@Moazzam_Begg @Quickieleaks Inability of Sunni to cope with Shia political dominance led to ISIS. Islam rips itself apart with/without West.,36,10,0,71,2015-03-07 12:38:25+00:00,59097,unknown,United Kingdom
moazzam_begg,"How'd you tell man freed from #Gitmo 13yrs w/o charge - whose son died, whose family are refugees that still can't see him - to be patient?","@Moazzam_Begg ""And your lord never forgets"" Al Quran 19:64 http://t.co/5jf2okOdVR",19,1,0,29,2015-02-15 19:24:06+00:00,59097,unknown,United Kingdom
moazzam_begg,"Separating children from parents is unforgivable and often done by by powerful nations. Culprits include Australia against aboriginal “Stolen Children” and Britain’s transportation of unwed mothers. Recently, USA  separated migrant kids. But China’s crimes are even worse.","@Moazzam_Begg The Church did this in Canada to the aboriginal people too, they were sent to 'Residential schools' for forced assimilation, not all survived. Very recent history.",122,8,3,159,2018-10-05 09:02:21+00:00,59097,unknown,United Kingdom
moazzam_begg,"Separating children from parents is unforgivable and often done by by powerful nations. Culprits include Australia against aboriginal “Stolen Children” and Britain’s transportation of unwed mothers. Recently, USA  separated migrant kids. But China’s crimes are even worse.",@Moazzam_Begg The saddest part of all of this is not one Muslim head of state has come out &amp; condemned these great crimes,122,8,3,159,2018-10-05 09:02:21+00:00,59097,unknown,United Kingdom
moazzam_begg,Ukip councillor: immigration ‘overload’ has made UK racist http://t.co/YqxgWI5rsv,"@Moazzam_Begg so, what's he's saying is: #Britain IS #racist, but, as people of colour, it's actually OUR fault? Makes perfect sense #UKIP",0,2,0,3,2014-12-27 12:09:58+00:00,59097,unknown,United Kingdom
moazzam_begg,Ukip councillor: immigration ‘overload’ has made UK racist http://t.co/YqxgWI5rsv,"@Moazzam_Begg he's clumsily sayin because of high influx &amp; services inability 2 cope,it's perhaps making UK citizens more rascist/xenophobic",0,2,0,3,2014-12-27 12:09:58+00:00,59097,unknown,United Kingdom
moazzam_begg,A result of #Pakistan military’s shameful indiscriminate strikes in #Afghanistan.,@Moazzam_Begg Pakistani nationalists incoming... https://t.co/Mvou80OFxl,462,16,6,136,2022-04-18 01:36:47+00:00,59097,unknown,United Kingdom
moazzam_begg,A result of #Pakistan military’s shameful indiscriminate strikes in #Afghanistan.,@Moazzam_Begg Nationalism a cancer for Muslim ummah,462,16,6,136,2022-04-18 01:36:47+00:00,59097,unknown,United Kingdom
moazzam_begg,@exdurham This case had nothing to do with national security. It was about protecting the trust of a torture victim,@Moazzam_Begg The security services think it does and we want protecting.,1,1,0,0,2017-06-21 09:06:55+00:00,59097,unknown,United Kingdom
moazzam_begg,"""Legal chief attacks secret trials"". They sought secrecy because of immense embarrassment to Mi5.  http://t.co/cCaePuoYPR","@Moazzam_Begg while i disagree with his fashion choice, the wig's gotta go, can't say i disagree with his ""never, ever"" quote.",3,1,0,6,2014-11-12 15:46:41+00:00,59097,unknown,United Kingdom
moazzam_begg,Another law in the making in the name of fighting terrorism: Surveillance bill to include internet records storage https://t.co/pAXaS1S8Pt,@Moazzam_Begg @BBCNews the snoopers charter keeps coming back to life,3,1,0,10,2015-11-04 12:04:42+00:00,59097,unknown,United Kingdom
moazzam_begg,"@Kalibre987 Cerantonio still Muslim, Isis women don’t sell themselves, scholars still support you lol. I suppose your caliphate exists too and Raqqah is still your capital. May Allah cure these deluded people.",@Moazzam_Begg @Kalibre987 Islam commands us to check our news and bring evidence. You should know that.,2,3,0,0,2022-04-21 21:41:52+00:00,59097,unknown,United Kingdom
moazzam_begg,"@j_razor101 so did Jewish, Hindu, Communist, secular etc. Fact: invasion of Iraq created AQI, which became Isis.",@Moazzam_Begg that action simply led to the release of existing feelings. Your apologetics help no one.,0,2,0,0,2015-11-15 02:25:54+00:00,59097,unknown,United Kingdom
moazzam_begg,Radicalised British youth: A third of young Britons are refusing to wear a poppy for Remembrance Sunday https://t.co/BT5XFH1otJ,@Moazzam_Begg There's a difference between not wearing and burning,27,15,7,28,2017-11-03 23:25:30+00:00,59097,unknown,United Kingdom
moazzam_begg,Student groups condemn counter-terror bill | Education | The Guardian http://t.co/q7Bnrviaxu,@Moazzam_Begg @offcentrenews Good to see some are finally picking up on the true implications of largely bogus 'war on Terror'.,3,1,0,13,2015-01-30 07:38:07+00:00,59097,unknown,United Kingdom
moazzam_begg,"@GSpellchecker Do 1.6 billion Muslims - who form at least a fifth of the planet's populace - speak for themselves or do your ideals speak for them too? Ppl like you love to ask us to ""condemn"" something we didn't do, but squirm when asked to do the very same.","@Moazzam_Begg Nice number that. Does that include Shia, ahmadi and secular Muslims? Does it also include the Muslims that don't cry over cartoons? I don't speak for anyone. It doesn't mean I can't point out your moral confusion on blasphemy and secularism.",2,2,0,0,2020-11-03 17:41:46+00:00,59097,unknown,United Kingdom
moazzam_begg,"@GSpellchecker Do 1.6 billion Muslims - who form at least a fifth of the planet's populace - speak for themselves or do your ideals speak for them too? Ppl like you love to ask us to ""condemn"" something we didn't do, but squirm when asked to do the very same.",@GSpellchecker https://t.co/xuBv3GuT8c,2,2,0,0,2020-11-03 17:41:46+00:00,59097,unknown,United Kingdom
moazzam_begg,"name of fighting #terrorism. #Turkey, which has often partnered and facilitated the US, regards #PKK/#YPG as terrorists. No one should welcome more war but, when you’ve reinforced War on Terror and it’s language for so long don’t cry when it comes back to bite you hard.",@Moazzam_Begg https://t.co/00J6LFNQJM,27,2,0,7,2019-10-10 08:55:49+00:00,59097,unknown,United Kingdom
moazzam_begg,أَقِمِ الصَّلَاة لِدُلُوكِ الشَّمْس إِلَىٰ غَسَق اللَّيْلِ وَقُرْآنَ الْفَجْر إِنَّ قُرْآنَ الْفَجْر كَانَ مَشْهُودا https://t.co/QSduZWogtK,"@Moazzam_Begg brother, your book was very nice
Fiemanillah",6,1,0,6,2015-12-29 08:36:29+00:00,59097,unknown,United Kingdom
moazzam_begg,#Russia threatens #Bosnia - where the biggest genocide since WW2 was committed by its Serbian nationalist allies against European Muslims - with #Ukraine-style invasion. Go ahead and see what that unleashes this time. https://t.co/JsiHewc7Sy,"@Moazzam_Begg Putin's keen to ""stabilize"" Sweden &amp; Finland too - I guess he'll be ""fighting Nazism"" there, he varies his excuse depending on nation &amp; faith/ethnicity.  
Obama &amp; all the European leaders &amp; media who cheered him on in Syria should do the same at home. 
https://t.co/5qH196d1O4",134,6,2,45,2022-03-18 08:44:13+00:00,59097,unknown,United Kingdom
moazzam_begg,#Russia threatens #Bosnia - where the biggest genocide since WW2 was committed by its Serbian nationalist allies against European Muslims - with #Ukraine-style invasion. Go ahead and see what that unleashes this time. https://t.co/JsiHewc7Sy,@Moazzam_Begg yup region has been having big eye on dev. hence now extra important to communicate EU interest to serbia so russia does not seem interesting anymore.,134,6,2,45,2022-03-18 08:44:13+00:00,59097,unknown,United Kingdom
moazzam_begg,Ahmed Mohamed: still suspended from school after being falsely reported by school and arrested #IStandWithAhmed http://t.co/lIvv4iOvSC,@Moazzam_Begg oboma call ahmed to with house in twitter,9,3,0,30,2015-09-17 08:29:49+00:00,59097,unknown,United Kingdom
moazzam_begg,Ahmed Mohamed: still suspended from school after being falsely reported by school and arrested #IStandWithAhmed http://t.co/lIvv4iOvSC,"@Moazzam_Begg @BBCNews ""Decided not to charge"" - charge with what? Making a clock? You need to edit it to reflect reality",9,3,0,30,2015-09-17 08:29:49+00:00,59097,unknown,United Kingdom
